left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle,shoulder_angle,hip_angle,left_arm_length,right_arm_length,left_leg_length,right_leg_length,torso_length,frame_name
114.71058749814004,110.45932686396047,150.4848523105518,156.33365086813063,120.45338973649059,56.416115251242026,2.492527858278011,5.1074724481242715,3.5449315925379192,3.7247505780397336,2.9563808608438062,P1_V10_Phase11_frame7275.jpg
114.71058749814004,110.45932686396047,150.4848523105518,156.33365086813063,120.45338973649059,56.416115251242026,2.492527858278011,5.1074724481242715,3.5449315925379192,3.7247505780397336,2.9563808608438062,P1_V10_Phase11_frame7276.jpg
141.5523999866112,93.06868219597528,159.96180694437763,155.98271766723585,94.04766406004622,65.44850628742864,1.0302697492944333,2.7456838387928126,5.027448439255627,5.202828439708481,1.7824987761761053,P1_V10_Phase12_frame9219.jpg
138.89116580679558,104.91273942921276,170.16056133374354,163.5043219489222,78.5511197719649,71.2763537471181,0.9924856695703421,2.2949329408228336,3.426945798182785,3.7162076191960303,1.9379237362432513,P1_V10_Phase12_frame9221.jpg
138.89116580679558,104.91273942921276,170.16056133374354,163.5043219489222,78.5511197719649,71.2763537471181,0.9924856695703421,2.2949329408228336,3.426945798182785,3.7162076191960303,1.9379237362432513,P1_V10_Phase12_frame9222.jpg
149.19538903834618,134.6350776795593,177.0886022940148,178.57945318145806,134.17396534913723,84.35397807803781,0.8678911034442098,2.43423984585057,2.469999029114805,2.6391766591206967,1.9389744817436074,P1_V10_Phase13_frame9503.jpg
149.30479770267738,129.0225518303795,177.9096382960516,174.0508841711513,134.9885531446945,81.89468535041952,0.8645314951875452,2.4954791197074755,2.4377554646255324,2.616813423685432,1.9468838312823349,P1_V10_Phase13_frame9504.jpg
167.37126823196618,106.80849421577808,173.84441415898732,163.3716042319632,123.43800530311631,81.34135067690713,1.7491097002338596,2.759720137501189,1.7423737590860338,1.7053369944159789,2.002138649894535,P1_V10_Phase13_frame9505.jpg
129.37056179579102,63.31487663233928,77.22040281760526,91.55722514048759,127.88138539052315,26.66742561066473,4.631192105127302,5.284065009536344,4.272897207681573,4.663480927416561,3.799042359587107,P1_V10_Phase13_frame9506.jpg
148.07429423237213,169.29406022646373,157.2419207910569,176.2753841011549,103.91687593645483,105.98231693600319,5.843782844391896,3.552135053242326,7.46569708311662,7.25464229780839,5.706883130157299,P1_V10_Phase14_frame9710.jpg
123.09285413300636,130.44526549413277,159.03093624725076,175.67267496087595,68.8803728221926,72.29474113526034,4.3897471676124145,5.133271253545908,7.453379086682098,7.9206343630608735,6.172635993903369,P1_V10_Phase14_frame9711.jpg
159.0386387349379,135.89016598579056,156.0686008229096,178.5017993070467,82.39622938904762,61.61593926755925,11.068642690461399,11.510661900479665,15.448916596992603,15.6369179287577,13.282091113008548,P1_V10_Phase14_frame9712.jpg
159.0386387349379,135.89016598579056,156.0686008229096,178.5017993070467,82.39622938904762,61.61593926755925,11.068642690461399,11.510661900479665,15.448916596992603,15.6369179287577,13.282091113008548,P1_V10_Phase14_frame9713.jpg
154.63072080852712,172.525406401987,169.95466588598276,160.57242037122106,102.27182787014274,116.39990258322158,3.35721088052237,2.9577664415262848,6.900124329108259,6.630037936635096,3.471919553244465,P1_V10_Phase15_frame10286.jpg
173.77574931184023,131.92664924306953,170.61468665181044,164.81956476747186,107.5564521646998,119.19841944235455,4.547928015110369,5.053038356304228,9.838774615209516,9.677916051036686,5.075151412534654,P1_V10_Phase15_frame10287.jpg
131.06844240590436,170.18507300162503,168.4478706971239,174.30863240518633,103.99105603108005,102.13377591529907,3.2001444807872126,2.9680891955993336,5.804526779531381,5.468461703559363,2.6537622996586974,P1_V10_Phase15_frame10288.jpg
131.06844240590436,170.18507300162503,168.4478706971239,174.30863240518633,103.99105603108005,102.13377591529907,3.2001444807872126,2.9680891955993336,5.804526779531381,5.468461703559363,2.6537622996586974,P1_V10_Phase15_frame10289.jpg
99.58082009647327,157.08102545220748,156.99243441246995,147.87981746956976,100.99625549227521,131.61066180997358,2.5826860589657894,2.1040079181391453,4.568782643696755,3.892357779259517,3.0159162624167757,P1_V10_Phase16_frame10698.jpg
154.91237571835185,176.14393285340637,157.77417227918104,153.11852559888536,92.60740044847134,132.19524646208947,3.5739694746443105,3.181322527106974,7.773429170608751,6.874996264137218,5.946541436362673,P1_V10_Phase16_frame10699.jpg
154.91237571835185,176.14393285340637,157.77417227918104,153.11852559888536,92.60740044847134,132.19524646208947,3.5739694746443105,3.181322527106974,7.773429170608751,6.874996264137218,5.946541436362673,P1_V10_Phase16_frame10700.jpg
154.91237571835185,176.14393285340637,157.77417227918104,153.11852559888536,92.60740044847134,132.19524646208947,3.5739694746443105,3.181322527106974,7.773429170608751,6.874996264137218,5.946541436362673,P1_V10_Phase16_frame10701.jpg
101.54069765146795,87.4314318757107,88.39516482997897,86.20846616539953,153.25256200200442,40.649412658791036,32.84247952973127,31.190586103968094,21.22806793984927,21.45372857191883,20.62573596881259,P1_V10_Phase2_frame898.jpg
69.18409803453801,107.90313069499194,153.64522075500972,162.25367245573366,73.92491453829905,124.67458799033923,12.530876189825623,10.41199887842803,14.291750710237086,13.962593168294875,9.463311369299957,P1_V10_Phase2_frame899.jpg
120.40858777618249,48.51411891942711,130.86745084565803,115.82120136686038,45.46051155827101,156.99492853709742,6.199676384757365,5.143544718257386,6.618559168203912,8.013339200197322,4.86861703841498,P1_V10_Phase2_frame900.jpg
120.44070374812677,48.4994071181585,130.8459911510896,115.80642052653405,45.404332715380285,156.9997691246149,6.205349069898729,5.148466124207866,6.624623945671868,8.021315708148506,4.8722408149206995,P1_V10_Phase2_frame901.jpg
114.69927277745218,129.61963246117188,176.05992129135726,166.32270326501737,96.47473188094605,120.23258053659019,2.5987912432586215,1.340819791315648,3.337007601161549,3.524075063657243,1.6699759638052907,P1_V10_Phase3_frame1451.jpg
121.64044062400714,149.88332965850242,165.74147603996187,170.3820037761742,92.90514200926319,89.65127930455854,2.420501506310067,1.8765594065213018,2.5026846564237397,2.4815327970461345,0.6943994754183116,P1_V10_Phase3_frame1452.jpg
121.65155605919968,150.0293806175701,165.70695252067068,170.36821668598873,92.87455824328319,89.59935228643441,2.420294003652048,1.8835749093415877,2.5016838114680633,2.4801879209561597,0.6951830270324821,P1_V10_Phase3_frame1453.jpg
120.36706555943796,162.30866207606522,156.49629546996607,179.71192827533594,78.44554432740918,99.152547254188,3.0115497036479315,3.1175459734599347,3.3077070819411474,3.27463291025692,1.292788611213096,P1_V10_Phase3_frame1454.jpg
149.3514579654628,78.83075799086632,167.74980569616014,163.32226020795687,103.67958885586219,68.20382478084136,1.507866254578738,3.125645200938518,3.54695943536466,3.6154744766763978,2.432058504268921,P1_V10_Phase4_frame1990.jpg
121.43086838446133,95.83393181810895,174.74940302670893,162.87726699612247,48.1502147044672,67.48851304872949,3.3869290540882293,4.3939508375320395,5.655457417470846,5.9769332717488055,4.845335731886031,P1_V10_Phase4_frame1991.jpg
130.81773212502605,35.23593023630632,172.92336532212485,145.1898610250592,125.23593023115002,139.15683235466855,19.311839362627552,13.759761575303726,15.312350429119874,17.597288584219946,16.838365033827184,P1_V10_Phase4_frame1992.jpg
130.81773212502605,35.23593023630632,172.92336532212485,145.1898610250592,125.23593023115002,139.15683235466855,19.311839362627552,13.759761575303726,15.312350429119874,17.597288584219946,16.838365033827184,P1_V10_Phase4_frame1993.jpg
169.1347969351448,2.9115998741522304,173.51706588054452,0.6006139602848248,163.1186335608056,11.508507026709461,0.6417069775914181,0.7384400004913535,0.6242706181102329,0.5527217107850667,0.260687539512778,P1_V10_Phase5_frame2126.jpg
11.171179760064268,33.08442959137142,0.027956645560924365,49.59490264723817,165.2007242853557,63.98047330706766,0.6337239522246825,0.6389406564129062,0.25930623367419237,0.28440377605646366,0.238331572452551,P1_V10_Phase5_frame2127.jpg
27.96018923119073,31.46115407622689,157.45228038392742,173.17303489710105,175.39375197209247,79.7567688739619,3.398939641166943,1.2674758445672902,4.5193012716496215,4.405542971291421,3.339538234007482,P1_V10_Phase5_frame2128.jpg
12.522131149496873,144.96446083416902,171.8635086940551,166.3386801826054,165.64121627911538,69.00801593891418,2.5579153854871124,1.6493003472048917,2.8366824708169363,2.606513782347416,2.677372499584386,P1_V10_Phase5_frame2129.jpg
179.99890686661848,179.99972998067068,90.0,60.257809393634155,90.0,140.3391676579084,30.0,30.0,21.669519039016073,26.049990746057084,21.42461872587981,P1_V10_Phase6_frame2420.jpg
128.19035995023773,174.17547058100402,143.88452076541216,161.12588721565425,80.95691979471994,95.81115157202788,3.7403943802372277,2.4188352467329404,3.620725544743249,3.3105895771751053,2.571645627649194,P1_V10_Phase6_frame2421.jpg
57.732633874903016,167.67897972043488,174.12383525396513,170.56127117709477,102.69154611140208,96.06847758273472,3.046522445442001,1.3312390050041016,3.596693468688618,3.5885437646014626,2.1239029926095947,P1_V10_Phase6_frame2422.jpg
77.81611347554194,77.45505431278343,164.74078923980872,176.0495200563936,130.95964270503237,90.92897870512182,2.23838427922074,1.6698342216919713,3.185988335058791,3.099800027995944,1.9131860940961596,P1_V10_Phase6_frame2423.jpg
104.23148296210947,149.27749170923857,122.2451003980057,145.16652668109177,154.48104256269457,106.06696609461994,3.963134086091193,1.2994445409983584,5.716707481184386,5.011477702242818,2.907418347419872,P1_V10_Phase7_frame4580.jpg
151.23159848270507,31.07579754508043,162.521513051688,171.30763291260095,99.10752470445918,88.29602101877414,2.4363440406396286,2.3209858041200015,4.381885014028268,4.211217836451173,3.188234772907585,P1_V10_Phase7_frame4581.jpg
109.37669507888522,144.99532841906046,111.79396630185899,140.3813990788179,121.98598905545319,100.70037961138746,2.765821289872398,2.286200453742363,3.075416746420589,2.9415026557033555,1.9396735520634338,P1_V10_Phase7_frame4582.jpg
109.37669507888522,144.99532841906046,111.79396630185899,140.3813990788179,121.98598905545319,100.70037961138746,2.765821289872398,2.286200453742363,3.075416746420589,2.9415026557033555,1.9396735520634338,P1_V10_Phase7_frame4583.jpg
90.0,90.0,44.56894486916964,45.41217315662864,90.0,17.770410269599957,0.0,0.0,22.1737927344015,26.95603493041888,21.37450579865794,P1_V10_Phase8_frame5429.jpg
79.91282614627637,72.50369448915482,176.8813894655355,171.0935003090651,92.56949121968704,98.48525901039146,2.5728553736687023,1.6497320708975267,4.170061164420986,4.184785763015208,2.1768932903457734,P1_V10_Phase8_frame5430.jpg
94.19654505127717,3.635294335661685,168.63042186379423,166.78737752213323,93.36176587159576,113.17652377165672,1.9484832644650831,2.3589808664544054,4.544522494382324,4.348711920607265,1.8351303175498468,P1_V10_Phase8_frame5431.jpg
66.89547638167049,44.69019437330778,171.0243184488825,163.82082767501768,82.19907176227643,110.7124320252006,2.1432299276093065,2.1688829711648028,4.662340337352651,4.31662593783969,1.9120919672437735,P1_V10_Phase8_frame5432.jpg
172.68125261132735,59.88171976183896,157.00454225830197,167.2483802501329,96.05920507750021,109.78769316358743,2.562675039921519,1.556058048153825,3.5592189381194825,3.3920177138445102,2.143537866291406,P1_V10_Phase9_frame6299.jpg
81.8320491242454,77.83741371239762,148.6191603247946,149.72856773945372,141.81966082486682,46.79880583015888,7.968025913117863,8.463437505749173,10.09854693982736,10.0605771208076,4.41775902414761,P1_V10_Phase9_frame6300.jpg
80.48697683769424,162.11170306343567,148.67068135448173,164.82298998976037,108.02958775928853,113.7903211929421,3.3463207786026707,2.4607891240190747,4.245106948452165,3.7997935929773092,2.2841349428880906,P1_V10_Phase9_frame6302.jpg
93.22947732992479,168.07312923531316,126.37594489780781,124.43559914510318,100.0769614511483,150.13668406218014,2.6959075739004743,1.685401295129405,4.56823089791404,4.319553906895758,1.99072501862927,P1_V11_Phase1_frame80.jpg
72.31041115277415,37.030883501180334,126.7496946687966,139.6849702409877,97.2316418941399,144.19709795294165,3.4096619662664462,1.2539451120290832,3.938913192590893,3.120142735690801,1.9190381760619903,P1_V11_Phase1_frame81.jpg
83.7488805800644,159.06976331466547,148.39113025800444,154.76160970353558,92.88921685815183,114.86408547558511,3.306778654002562,1.9332513922032912,3.873729489483423,3.797829429891169,1.8924753461805102,P1_V11_Phase1_frame82.jpg
83.7488805800644,159.06976331466547,148.39113025800444,154.76160970353558,92.88921685815183,114.86408547558511,3.306778654002562,1.9332513922032912,3.873729489483423,3.797829429891169,1.8924753461805102,P1_V11_Phase1_frame83.jpg
153.35230754380362,99.41813205252521,143.16782991406038,148.70316225927468,81.69839025768201,48.29977928758166,2.1488688842277255,2.4129496547818374,4.322270982481463,4.928838854578771,2.8660454566290405,P1_V11_Phase10_frame11911.jpg
157.60395551693554,128.93722484615674,156.10799974045884,159.498357351783,86.14492660667973,49.48800162041474,2.926283464102819,2.853927279282561,4.890107297433872,5.482269548620518,3.526363258915271,P1_V11_Phase10_frame11912.jpg
84.42271487228929,129.2710670379679,169.8350905335778,167.47016530669003,79.37582116430625,63.142730306553865,2.4970331307304785,2.9587838973281704,5.8332226971371375,6.4404509273361885,4.040680584799469,P1_V11_Phase10_frame11913.jpg
84.42271487228929,129.2710670379679,169.8350905335778,167.47016530669003,79.37582116430625,63.142730306553865,2.4970331307304785,2.9587838973281704,5.8332226971371375,6.4404509273361885,4.040680584799469,P1_V11_Phase10_frame11914.jpg
140.03853157815743,166.85619218448156,136.27400230372723,136.2998121334967,130.80076589361983,128.64618635614255,1.9541070003654974,2.145235224063977,3.968651902019385,3.026284893938332,2.7098546358813187,P1_V11_Phase11_frame15574.jpg
97.74072468592003,117.7681272040365,96.39424444365267,86.98216181301986,94.98678318177598,167.7627852053914,1.5951371291154164,1.3255956389787475,1.7769079712325748,1.8234566794755334,1.1898247417085954,P1_V11_Phase11_frame15575.jpg
97.74072468592003,117.7681272040365,96.39424444365267,86.98216181301986,94.98678318177598,167.7627852053914,1.5951371291154164,1.3255956389787475,1.7769079712325748,1.8234566794755334,1.1898247417085954,P1_V11_Phase11_frame15576.jpg
97.74072468592003,117.7681272040365,96.39424444365267,86.98216181301986,94.98678318177598,167.7627852053914,1.5951371291154164,1.3255956389787475,1.7769079712325748,1.8234566794755334,1.1898247417085954,P1_V11_Phase11_frame15577.jpg
66.02540770214198,35.13398870319146,128.2459362232891,160.37325180281138,127.12418310047991,131.48630488058552,1.4847460275236344,1.7642939950613812,2.748541814783273,2.3789634205338883,1.8191428790981998,P1_V11_Phase12_frame16784.jpg
60.38106591921592,92.55621366804559,131.01790479182154,130.66408594968422,128.52744545211428,134.405166347011,1.3368452012693048,1.2446084872787981,3.0277689494653384,2.570553772663527,1.9157617976852719,P1_V11_Phase12_frame16785.jpg
113.12837919943858,11.236752272320379,120.91094388740997,141.34744848910663,151.07710784588133,134.8863276550793,1.1884231499982842,1.1026193614433515,2.7561908938302406,2.418676164206036,1.9771599121820218,P1_V11_Phase12_frame16786.jpg
113.12837919943858,11.236752272320379,120.91094388740997,141.34744848910663,151.07710784588133,134.8863276550793,1.1884231499982842,1.1026193614433515,2.7561908938302406,2.418676164206036,1.9771599121820218,P1_V11_Phase12_frame16787.jpg
65.08557624098266,72.63028993572141,136.295901681049,120.88383875522625,122.56534528634259,35.26152876244814,1.3717913400856616,3.2856629922650007,3.4129686783279336,4.308121771667923,2.1979452687586885,P1_V11_Phase2_frame1362.jpg
161.49083130649785,145.48323910861959,143.94389667901177,144.67366392868948,97.28638980817264,72.97901217234093,1.5521122999666983,2.149967727470493,3.4520341895559463,3.7432513664418288,2.146487940337055,P1_V11_Phase2_frame1363.jpg
149.1973112601332,87.17635394675449,172.72595379222605,155.5827861781734,140.47167930836775,73.4035655728429,1.8329785510941412,4.763525212920335,4.413896651181954,4.526341389402031,2.9901628668184195,P1_V11_Phase2_frame1364.jpg
149.1973112601332,87.17635394675449,172.72595379222605,155.5827861781734,140.47167930836775,73.4035655728429,1.8329785510941412,4.763525212920335,4.413896651181954,4.526341389402031,2.9901628668184195,P1_V11_Phase2_frame1365.jpg
97.99947329330892,139.79813830146918,155.87073493943606,128.73098226193346,85.56076696112393,136.27330723782583,2.066261929118835,1.7842169197590951,4.106341099117425,3.917727596921294,2.2281880911603285,P1_V11_Phase3_frame2737.jpg
109.59284230068505,154.9637865432801,139.82245437715906,135.38097907353017,175.06887256155042,175.61575779247576,0.8617231348361788,1.3024568642061114,1.5845417528572732,1.823312569998012,0.28317350949165554,P1_V11_Phase3_frame2738.jpg
130.0366085443688,179.4357502803357,169.92972981949978,169.6885874769294,136.02994709699632,142.40289560503308,4.449867213247683,2.913923063657121,8.253221104024158,7.693417126907313,5.379221755692974,P1_V11_Phase3_frame2739.jpg
130.0366085443688,179.4357502803357,169.92972981949978,169.6885874769294,136.02994709699632,142.40289560503308,4.449867213247683,2.913923063657121,8.253221104024158,7.693417126907313,5.379221755692974,P1_V11_Phase3_frame2740.jpg
106.90957989417491,127.18549138700266,114.29682291614864,110.70966660414604,112.65369655637754,170.15302462088928,0.9344383736932736,0.823286637839616,1.911998158710336,2.20523083419696,0.828201840998554,P1_V11_Phase4_frame4095.jpg
156.76988218401667,80.6794701288087,170.5481211814414,163.19537704765517,144.03226309147692,113.75946349477712,2.1951939236126794,1.5090595130012154,4.206354402263303,4.047965703331558,2.5041958866977176,P1_V11_Phase4_frame4096.jpg
151.29787963811322,86.9143806972261,179.69196490451816,162.75374065409378,148.3771209934717,123.27585338306527,2.788789714006417,3.1275577885812442,6.425538275064328,6.2856581162519785,4.334512271570451,P1_V11_Phase4_frame4097.jpg
151.29787963811322,86.9143806972261,179.69196490451816,162.75374065409378,148.3771209934717,123.27585338306527,2.788789714006417,3.1275577885812442,6.425538275064328,6.2856581162519785,4.334512271570451,P1_V11_Phase4_frame4098.jpg
67.2611927060544,106.28542797485525,104.0573517484429,103.19737422755937,22.678618516657455,95.52493732240961,12.772669691691274,10.711429577018151,20.717122288069977,19.637819070037423,12.950398850888595,P1_V11_Phase5_frame5477.jpg
92.85607243244978,104.61845093512694,144.46394392989566,155.46713529330333,46.089069572273736,96.75857954478367,11.528190972901372,7.253755656268193,18.222920674843014,15.518637530641897,10.18922824457644,P1_V11_Phase5_frame5478.jpg
57.20564797222471,79.87239216884599,107.33726570910346,128.6814231872178,115.85147285862462,141.089638883096,1.9751507813865934,1.6102203687773304,1.3209188642083718,1.4151293776101894,1.4736158835002469,P1_V11_Phase5_frame5479.jpg
57.20564797222471,79.87239216884599,107.33726570910346,128.6814231872178,115.85147285862462,141.089638883096,1.9751507813865934,1.6102203687773304,1.3209188642083718,1.4151293776101894,1.4736158835002469,P1_V11_Phase5_frame5480.jpg
143.69604281132038,108.82700959358488,169.2467482951884,136.30451782730614,158.55919186080504,164.8158581741068,9.132414041060244,8.039181379706518,14.972554780793123,14.32195906860678,10.054137291552282,P1_V11_Phase6_frame6765.jpg
153.93021538742533,121.41215370554639,175.99422190705297,158.65520694774028,160.49335893604902,123.64756337250284,3.2527511396516906,2.003031071350795,5.924467702217406,5.4755625411220015,4.054743818294052,P1_V11_Phase6_frame6766.jpg
133.72173629863624,80.31442330973664,177.3001757944004,165.0397504770675,161.8758178090671,121.74639752734471,1.3798564066820667,1.415074360270323,4.60010709404742,4.425917233310856,3.159147362365065,P1_V11_Phase6_frame6767.jpg
133.72173629863624,80.31442330973664,177.3001757944004,165.0397504770675,161.8758178090671,121.74639752734471,1.3798564066820667,1.415074360270323,4.60010709404742,4.425917233310856,3.159147362365065,P1_V11_Phase6_frame6768.jpg
53.477475352540985,86.1399992767189,115.32350378774262,114.85320970243825,61.111332823125515,136.46709089545692,3.0509444344590526,2.292602845278412,7.03086413880019,5.537692241860572,3.224033345030231,P1_V11_Phase7_frame6958.jpg
70.61844822771084,106.2496384259712,138.92966696737187,155.64284340940725,32.77005196890454,95.24992749863183,7.058536591243754,4.271202082378381,10.036861346516663,8.03784064241935,4.315127257010644,P1_V11_Phase7_frame6959.jpg
42.93862590226662,76.37902581601584,124.90077558293504,138.27017763114543,88.89080395622419,143.47950373710557,5.028273904586235,3.2443136327117803,6.300034005410485,4.678159171688447,3.6540830593714553,P1_V11_Phase7_frame6960.jpg
42.93862590226662,76.37902581601584,124.90077558293504,138.27017763114543,88.89080395622419,143.47950373710557,5.028273904586235,3.2443136327117803,6.300034005410485,4.678159171688447,3.6540830593714553,P1_V11_Phase7_frame6961.jpg
55.827073889784884,6.965888224327594,132.33089525251046,131.63185741727125,130.02625924538472,120.07181778617154,1.9833280712736234,1.0229692790222336,3.8309490691177603,3.2939368782798573,1.9471895606131708,P1_V11_Phase8_frame7599.jpg
46.59265992380313,139.40001472607898,148.43561045848935,131.78997266476975,135.06940411230704,110.26140513049938,1.4532724362081089,1.5336329205812866,4.776780560787943,4.3106158430967465,2.722072107028209,P1_V11_Phase8_frame7600.jpg
46.59265992380313,139.40001472607898,148.43561045848935,131.78997266476975,135.06940411230704,110.26140513049938,1.4532724362081089,1.5336329205812866,4.776780560787943,4.3106158430967465,2.722072107028209,P1_V11_Phase8_frame7601.jpg
46.59265992380313,139.40001472607898,148.43561045848935,131.78997266476975,135.06940411230704,110.26140513049938,1.4532724362081089,1.5336329205812866,4.776780560787943,4.3106158430967465,2.722072107028209,P1_V11_Phase8_frame7602.jpg
124.87557452420475,126.02220691369406,152.77277191118674,128.25166920358404,130.76945281632328,147.40438663008308,1.2985673560621764,1.2122641340281237,1.902716054235783,1.769685052862958,0.902364362140031,P1_V11_Phase9_frame9197.jpg
100.84633012017525,15.905210583220363,164.63964670341073,134.52627689590187,156.61416586746063,140.8472525757473,1.281750198579231,0.9698927636628614,1.7762888747558925,1.7375812396894352,0.8095547834355866,P1_V11_Phase9_frame9198.jpg
121.37770698696436,75.77865024892988,176.58563537451792,124.46801166124897,151.1769333099896,150.35094602221318,1.166346669919505,1.200195558182875,1.81772388104429,1.8885050236903655,1.1217264761569605,P1_V11_Phase9_frame9199.jpg
122.45722438387064,58.51423028678215,165.37513004210317,151.73237100098592,149.1375412448934,127.04186906170345,1.2876233791267804,1.2902147449472319,2.183087995456858,1.986746740237899,1.2123619280781428,P1_V11_Phase9_frame9200.jpg
94.5765534673527,92.5129697945182,154.74198532758064,141.45652237689526,86.9187071818044,36.3036549891162,2.4578144055860442,3.3701208026280756,6.1319636956107075,7.0752200970986845,3.718998858951275,P1_V12_Phase1_frame244.jpg
171.4938480525244,71.19090838732241,175.0490144034937,158.96299794524967,128.4942745910047,58.32289846295104,1.9831657796500757,2.8657039698998004,3.3175714467680932,3.818991685207601,1.8161014112907465,P1_V12_Phase1_frame245.jpg
171.4938480525244,71.19090838732241,175.0490144034937,158.96299794524967,128.4942745910047,58.32289846295104,1.9831657796500757,2.8657039698998004,3.3175714467680932,3.818991685207601,1.8161014112907465,P1_V12_Phase1_frame246.jpg
171.4938480525244,71.19090838732241,175.0490144034937,158.96299794524967,128.4942745910047,58.32289846295104,1.9831657796500757,2.8657039698998004,3.3175714467680932,3.818991685207601,1.8161014112907465,P1_V12_Phase1_frame247.jpg
4.502060139898558,93.29753351320657,176.25459007155595,164.52016892872444,111.17756802351178,62.579620003735,1.5883377484041579,2.4737494415258046,4.057452753107395,4.315779611396199,2.413265821879122,P1_V12_Phase10_frame2657.jpg
66.66882372354222,76.40074879955169,178.26684401300992,174.1080727123163,82.86080432178943,88.60158951919242,1.9279238030155084,2.455835492274086,3.76894747603885,3.637593947419803,2.3005197443958445,P1_V12_Phase10_frame2658.jpg
110.27188457837704,161.8047542567503,175.62581218694,167.37780346611433,98.02969406679084,98.88140989681226,1.7202479047296715,2.9771279024391806,3.9890620064067424,3.9768780371650347,2.294951840489006,P1_V12_Phase10_frame2659.jpg
110.27188457837704,161.8047542567503,175.62581218694,167.37780346611433,98.02969406679084,98.88140989681226,1.7202479047296715,2.9771279024391806,3.9890620064067424,3.9768780371650347,2.294951840489006,P1_V12_Phase10_frame2660.jpg
106.51115696478206,110.40989436882025,165.67322874518652,169.2138340766025,135.7013703406634,98.8547377071302,1.9443294249035836,3.0762346038950175,6.496443902765659,6.164540106011066,3.9991704192635864,P1_V12_Phase11_frame2815.jpg
100.48147434191091,114.00296213808157,166.4280241814137,161.05050813361046,119.81983783159983,105.43440530312004,2.6720367259554916,2.018149400006882,4.042076850609033,3.869360730593059,2.7519885191255016,P1_V12_Phase11_frame2816.jpg
94.81144565257381,57.406519709118015,177.81680247166105,178.48242258703198,119.96826776947624,105.76788421379707,1.70125928448895,2.39148216839851,3.5852794924030853,3.4855101261978514,2.2566310134187137,P1_V12_Phase11_frame2817.jpg
94.81144565257381,57.406519709118015,177.81680247166105,178.48242258703198,119.96826776947624,105.76788421379707,1.70125928448895,2.39148216839851,3.5852794924030853,3.4855101261978514,2.2566310134187137,P1_V12_Phase11_frame2818.jpg
171.131492552692,88.91163431474048,149.7475852940895,139.68408177858285,153.28150769942164,157.4405843681286,4.730833512710445,4.9346188644232925,12.6779507356352,11.311742171376501,6.770758077677614,P1_V12_Phase12_frame2994.jpg
29.04940797414681,115.11343485411054,162.49804356225044,172.07944167700256,128.0141981301756,110.22876559784761,3.2549728268935256,2.687757139560781,5.279532507373746,4.74422954721183,3.258050853745603,P1_V12_Phase12_frame2995.jpg
108.91492004278822,155.28978692729802,149.89614920054458,167.4789671411258,87.32734602102441,107.76001832286575,4.616157677582089,2.210876487105027,5.250526868444149,4.728070548315063,2.8110763274663224,P1_V12_Phase12_frame2996.jpg
